comment_id,video_id,channel_name,sentimiento,prob_neg,prob_neu,prob_pos
Ugy4JA9MR8l_gkTNgWh4AaABAg,j43HgwYFKfk,Quorum,NEG,0.9646670818328856,0.0265802908688783,0.0087526552379131
Ugy4ex02KEXL5UFGjw14AaABAg,n8iP75gIpmw,Quorum,NEG,0.8977094292640686,0.0827486738562583,0.0195418037474155
Ugy4utoHlyokVSeSi5h4AaABAg,n8iP75gIpmw,Quorum,NEG,0.915092706680298,0.0769855752587318,0.0079216798767447
Ugy4x4u9e1_xRoppaMF4AaABAg,6W4u8sGEnGM,Gobierno de la República de Guatemala,NEU,0.0683299675583839,0.7657960057258606,0.1658739894628524
Ugy5j8gzaawBk-mw5et4AaABAg,n8iP75gIpmw,Quorum,NEG,0.9146071076393129,0.0799239203333854,0.0054689669050276
Ugy5lmf3RzzeJDUeqQd4AaABAg,ndAZjHqzzT8,Quorum,NEG,0.9826512932777404,0.0143333142623305,0.0030154141131788
Ugy6Qii72nfxIpYyuCR4AaABAg,6W4u8sGEnGM,Gobierno de la República de Guatemala,NEU,0.091800570487976,0.7034698724746704,0.2047295719385147
Ugy6isIL3n6cvYbJG-94AaABAg,JkpVO1hx2f8,Quorum,POS,0.0843459069728851,0.3613896071910858,0.554264485836029
Ugy6y6DL1AgyNzNpfMZ4AaABAg,n8iP75gIpmw,Quorum,NEG,0.9736632108688354,0.023213705047965,0.0031231204047799
Ugy7-QbaMzLjAO_vJMB4AaABAg,n8iP75gIpmw,Quorum,NEG,0.9745690822601318,0.0215758550912141,0.0038551220204681
Ugy7Dk5SDB_d3RFlHU94AaABAg,n8iP75gIpmw,Quorum,NEG,0.9338306188583374,0.063379518687725,0.0027898047119379
Ugy7b0JTkHodE4sTU_54AaABAg,WIUZtitfLRw,Quorum,NEG,0.924113392829895,0.06447234749794,0.0114141767844557
Ugy8csktFvR0eUZN4cp4AaABAg,n8iP75gIpmw,Quorum,NEG,0.7773975729942322,0.2005212604999542,0.0220811776816844
UgyAcWsNSqIPesdI3nF4AaABAg,n8iP75gIpmw,Quorum,NEG,0.9464523792266846,0.0466744862496852,0.0068731480278074
UgyB52GZe4-PXJ2TqYB4AaABAg,j43HgwYFKfk,Quorum,NEG,0.6127405166625977,0.3129906952381134,0.0742687433958053
UgyBhR2qUXgMe2NJjRN4AaABAg,PjmxCj-a9Hg,Gobierno de la República de Guatemala,NEG,0.9751647710800172,0.0193336214870214,0.0055016158148646
UgyC45vItnUiq1QrUtd4AaABAg,PjmxCj-a9Hg,Gobierno de la República de Guatemala,NEG,0.8986079096794128,0.087643027305603,0.0137490071356296
UgyC45vItnUiq1QrUtd4AaABAg.ALgn-KZ7p47ALgvLAMzZ1A,PjmxCj-a9Hg,Gobierno de la República de Guatemala,NEG,0.6204462051391602,0.2875164747238159,0.0920372903347015
UgyC45vItnUiq1QrUtd4AaABAg.ALgn-KZ7p47ALgwtbYMM1u,PjmxCj-a9Hg,Gobierno de la República de Guatemala,NEG,0.9011881351470948,0.0923380181193351,0.0064738648943603
UgyC45vItnUiq1QrUtd4AaABAg.ALgn-KZ7p47ALgx6SmnMen,PjmxCj-a9Hg,Gobierno de la República de Guatemala,NEG,0.58002108335495,0.3918289840221405,0.0281499084085226
UgyC9HUMcvW-e_nFJK14AaABAg,06mFNPU0aB8,Noti7,NEU,0.2905938625335693,0.5893130898475647,0.1200930103659629
UgyCFEFtEmhDbi91yCF4AaABAg,06mFNPU0aB8,Noti7,NEU,0.3713613152503967,0.5877434015274048,0.0408952496945858
UgyCoulSuwV8jBnjbtN4AaABAg,n8iP75gIpmw,Quorum,NEG,0.9495489597320556,0.0403693579137325,0.0100817577913403
UgyD5CIXnbXNiM-a4VF4AaABAg,6W4u8sGEnGM,Gobierno de la República de Guatemala,NEG,0.5897331237792969,0.2513431906700134,0.1589236259460449
UgyE6hk1g9jR7zB67lV4AaABAg,6W4u8sGEnGM,Gobierno de la República de Guatemala,NEU,0.112806349992752,0.6153469681739807,0.2718467116355896
UgyEM7_iOGkWV0SbNuB4AaABAg,n8iP75gIpmw,Quorum,NEG,0.9573125243186952,0.038976427167654,0.003711080411449
UgyFSrjeDvPsB0fKUdp4AaABAg,6W4u8sGEnGM,Gobierno de la República de Guatemala,POS,0.0271724574267864,0.1610927581787109,0.8117347955703735
UgyHHYcKhbzXr6xEjth4AaABAg,06mFNPU0aB8,Noti7,NEU,0.1550369262695312,0.4777681827545166,0.3671949207782745
UgyHIuxG8A2lYDRB6vh4AaABAg,6W4u8sGEnGM,Gobierno de la República de Guatemala,NEG,0.9232841730117798,0.0630449131131172,0.0136709148064255
UgyHIuxG8A2lYDRB6vh4AaABAg.A_zEyCTHfWFA_zWovudn2B,6W4u8sGEnGM,Gobierno de la República de Guatemala,NEG,0.9270396828651428,0.0642924085259437,0.0086678611114621
UgyHcSyWHx2SKCg6db14AaABAg,j43HgwYFKfk,Quorum,NEG,0.9720025062561036,0.0239205285906791,0.00407693721354
UgyIX1zx3bbc9DsK8VR4AaABAg,n8iP75gIpmw,Quorum,NEG,0.9789384603500366,0.0178934894502162,0.0031680178362876
UgyIfQ-oDt0uVFZIq9d4AaABAg,PjmxCj-a9Hg,Gobierno de la República de Guatemala,NEG,0.8736498951911926,0.1047729104757309,0.0215772483497858
UgyIteBIiYe7DjUN3554AaABAg,ndAZjHqzzT8,Quorum,NEU,0.2034150809049606,0.4778620898723602,0.3187228441238403
UgyJ7QRY-X3DsJC-t-p4AaABAg,lj983NWyAQY,Municipalidad de Guatemala,POS,0.0464106537401676,0.4366497993469238,0.5169395208358765
UgyJnStLEHxVNbAfd0p4AaABAg,PjmxCj-a9Hg,Gobierno de la República de Guatemala,NEG,0.4518207609653473,0.4445933401584625,0.1035859137773513
UgyMRj1sNq6Xkrqepst4AaABAg,n8iP75gIpmw,Quorum,NEG,0.9760298728942872,0.0196829885244369,0.0042871432378888
UgyN-BmjI1Qyr5moi-x4AaABAg,n8iP75gIpmw,Quorum,NEG,0.7800400257110596,0.1894480139017105,0.0305119976401329
UgyNuIQ1W1M3g8ut6314AaABAg,6W4u8sGEnGM,Gobierno de la República de Guatemala,NEG,0.9747358560562134,0.0194751154631376,0.0057890499010682
UgyOyo4VyMiMOhqOkGd4AaABAg,yLZS3JiEBg8,Quorum,NEG,0.8110068440437317,0.178369253873825,0.0106239151209592
UgyPm-2rnRLPav43Bt14AaABAg,TT4qJ5FXHYE,Quorum,POS,0.0051166918128728,0.0314031392335891,0.9634802341461182
UgyQQbXS_Q_JYcSefap4AaABAg,OkXlHx0hx-8,Noticias Telemundo,NEU,0.4231609106063843,0.5370840430259705,0.0397550053894519
UgyQxncw9dtHgZFgp014AaABAg,UhL9y3KUl8E,Quorum,POS,0.0027907553594559,0.0228676609694957,0.974341630935669
UgyRmKHMG-ygpot6nY14AaABAg,j43HgwYFKfk,Quorum,NEG,0.6793686151504517,0.2342648953199386,0.0863664597272872
UgyS31-ujtXB5VmjBRV4AaABAg,j43HgwYFKfk,Quorum,NEG,0.8485836386680603,0.1225292086601257,0.0288871489465236
UgySlQlmZmrLAq5JsLx4AaABAg,PjmxCj-a9Hg,Gobierno de la República de Guatemala,NEG,0.6556767821311951,0.280200332403183,0.0641228482127189
UgySlQlmZmrLAq5JsLx4AaABAg.ALh5XYlqNufALhOuUP3UYB,PjmxCj-a9Hg,Gobierno de la República de Guatemala,NEG,0.9636765718460084,0.0279530379921197,0.0083703072741627
UgySttznhywvGXZyF-N4AaABAg,lj983NWyAQY,Municipalidad de Guatemala,POS,0.0054620848968625,0.034326896071434,0.9602110385894777
UgyVLVHQ4zNBKTTDxtp4AaABAg,n8iP75gIpmw,Quorum,NEG,0.9356069564819336,0.0595236234366893,0.0048693916760385
UgyWzgDknElvfn9oFJZ4AaABAg,j43HgwYFKfk,Quorum,NEG,0.7635283470153809,0.2053937911987304,0.0310778878629207
UgyX06qZFc3cNK6223J4AaABAg,n8iP75gIpmw,Quorum,NEG,0.9690243005752563,0.0265496186912059,0.0044260020367801
UgyXTA5oFwzI70TKCUd4AaABAg,is3Mk5oC19g,TN23 Guatemala,NEG,0.8698673248291016,0.1206933259963989,0.0094393491744995
UgyYPJkzW5rbOUI_vcd4AaABAg,TT4qJ5FXHYE,Quorum,POS,0.0081018516793847,0.0698047801852226,0.922093391418457
UgyYRHeJlfB9VF69LSp4AaABAg,lj983NWyAQY,Municipalidad de Guatemala,POS,0.002741607138887,0.0237616412341594,0.9734967947006226
UgyYaWYhDStGYWDGkb94AaABAg,j43HgwYFKfk,Quorum,NEU,0.4064672291278839,0.5647931694984436,0.0287395976483821
UgyYh5BUgByoCy2qNBR4AaABAg,yLZS3JiEBg8,Quorum,NEG,0.934336006641388,0.06151619926095,0.004147735890001
UgyZ2zEvW_CClk8k15F4AaABAg,j43HgwYFKfk,Quorum,POS,0.0159633420407772,0.0868518576025962,0.8971847891807556
Ugy_6i8lJAd2eVIRNjx4AaABAg,j43HgwYFKfk,Quorum,POS,0.011400680989027,0.0721491202712059,0.9164502024650574
Ugy__nsWCBggw9EzOUd4AaABAg,n8iP75gIpmw,Quorum,NEG,0.8966668248176575,0.0954550802707672,0.0078781293705105
Ugy__nsWCBggw9EzOUd4AaABAg.A7lbRpGUZoHA7nJxaD37u-,n8iP75gIpmw,Quorum,NEU,0.2423507124185562,0.4796285331249237,0.2780207395553589
Ugy_ejYOfCK6ERWL_dt4AaABAg,j43HgwYFKfk,Quorum,NEG,0.9492124319076538,0.0486319623887538,0.0021555733401328
Ugy_hCCLd8GwWbnIbsd4AaABAg,ndAZjHqzzT8,Quorum,NEU,0.095199130475521,0.4856440722942352,0.4191567897796631
Ugyav8Au2cT8yVfYgp54AaABAg,PjmxCj-a9Hg,Gobierno de la República de Guatemala,NEG,0.5536413788795471,0.4311957657337188,0.0151628404855728
Ugyb2uIeZGcNljNqap94AaABAg,j43HgwYFKfk,Quorum,NEG,0.9818130731582642,0.0135516487061977,0.0046353130601346
UgycKHbiLBi0WcSs8sh4AaABAg,n8iP75gIpmw,Quorum,NEG,0.9014133214950562,0.0868915989995002,0.0116950953379273
UgyciTatiqHr2BpFTqJ4AaABAg,j43HgwYFKfk,Quorum,NEU,0.0252440925687551,0.5814414024353027,0.3933145105838775
UgydkbyzemdvsBJrYxt4AaABAg,n8iP75gIpmw,Quorum,NEG,0.8079641461372375,0.1830461919307708,0.0089896218851208
UgyeTw07aydjDqK4crN4AaABAg,lj983NWyAQY,Municipalidad de Guatemala,POS,0.0072453152388334,0.1190082058310508,0.8737464547157288
Ugyeb8_nptWKXnFXH8F4AaABAg,n8iP75gIpmw,Quorum,NEG,0.8387603759765625,0.1496765315532684,0.0115630868822336
Ugyejets0FNr0Zh-VuZ4AaABAg,n8iP75gIpmw,Quorum,NEG,0.9859070777893066,0.011914774775505,0.002178132534027
UgyfMf4MkQsDKavjbLV4AaABAg,n8iP75gIpmw,Quorum,NEG,0.9383216500282288,0.0487717017531394,0.0129065439105033
UgyhYgz2ilvm1-T5IW94AaABAg,j43HgwYFKfk,Quorum,NEG,0.9817517399787904,0.0157345794141292,0.0025136545300483
UgyiGiWPuiTR2hkzmVd4AaABAg,n8iP75gIpmw,Quorum,NEG,0.901511251926422,0.0880730003118515,0.0104157300665974
UgyiegHTZAVz8J4Ogvt4AaABAg,j43HgwYFKfk,Quorum,POS,0.0059951120056211,0.0318900234997272,0.9621148109436036
UgyihMW-pXKI2cEDqWx4AaABAg,n8iP75gIpmw,Quorum,NEG,0.933878779411316,0.0555440224707126,0.0105771264061331
UgyisqlInC7oBNbU95Z4AaABAg,n8iP75gIpmw,Quorum,NEU,0.0569509156048297,0.7149750590324402,0.2280739992856979
Ugyk3PqfIuDEuXyeb494AaABAg,n8iP75gIpmw,Quorum,NEG,0.8753825426101685,0.1084675341844558,0.0161498673260211
UgykKTDDGdoiNQIuYJd4AaABAg,n8iP75gIpmw,Quorum,NEG,0.8528889417648315,0.1190615892410278,0.0280494578182697
UgymHCpILRINq5oT_7B4AaABAg,lj983NWyAQY,Municipalidad de Guatemala,POS,0.0470477752387523,0.3452825546264648,0.6076696515083313
UgymHZwhYtsW9EYkxdl4AaABAg,n8iP75gIpmw,Quorum,NEU,0.3904002010822296,0.5623553991317749,0.0472443960607051
Ugynh0Cq17X889qHS0J4AaABAg,n8iP75gIpmw,Quorum,NEG,0.8701311349868774,0.1106953397393226,0.0191735383123159
UgyoRKhs1yP8oKoD3uh4AaABAg,j43HgwYFKfk,Quorum,NEG,0.626069188117981,0.3158219456672668,0.0581087544560432
UgyoglGwyV2PhIAvHdt4AaABAg,j43HgwYFKfk,Quorum,NEU,0.1142575144767761,0.4531781077384949,0.4325643181800842
UgyqA5EpXnBPn_uH-KB4AaABAg,j43HgwYFKfk,Quorum,NEG,0.9263226985931396,0.0660356134176254,0.0076417215168476
Ugyr_-OfFbHlc9uWhg94AaABAg,OkXlHx0hx-8,Noticias Telemundo,NEG,0.8843995928764343,0.0982823148369789,0.0173181667923927
UgysnIFZt6-_f2iGbid4AaABAg,06mFNPU0aB8,Noti7,POS,0.0890205800533294,0.4117964506149292,0.4991829693317413
UgysqnYM0p-_jyWisMJ4AaABAg,lj983NWyAQY,Municipalidad de Guatemala,NEU,0.0898647233843803,0.7469236254692078,0.1632116883993148
UgysslM7dkNnQ1JT7Mh4AaABAg,j43HgwYFKfk,Quorum,POS,0.0092735579237341,0.0829008147120475,0.9078255891799928
UgyuZ00FMdgmao7sNMx4AaABAg,n8iP75gIpmw,Quorum,NEG,0.9742350578308104,0.021801371127367,0.0039635319262743
Ugyuk_4Gq9tbJjGZVRl4AaABAg,n8iP75gIpmw,Quorum,NEG,0.9722921252250672,0.0241029877215623,0.0036049196496605
UgyvMO5z1LjtvyRIIxd4AaABAg,is3Mk5oC19g,TN23 Guatemala,NEG,0.5704160928726196,0.4039144814014435,0.0256694685667753
UgyvSxtnuw9xRiNU5tl4AaABAg,j43HgwYFKfk,Quorum,NEG,0.9324464201927184,0.0401592552661895,0.027394350618124
UgyxvyPVCur3jgc_1mx4AaABAg,b_Hkrkl3adA,PrensaLibreOficial,NEG,0.9741942882537842,0.0198625717312097,0.0059431530535221
UgyypM6Ts6Ut_EuFcdN4AaABAg,n8iP75gIpmw,Quorum,NEG,0.9705045819282532,0.0224742852151393,0.0070211151614785
Ugyyx5lXrgFXsraCIMh4AaABAg,n8iP75gIpmw,Quorum,NEG,0.67546147108078,0.3127697110176086,0.0117688085883855
UgyzKNq94Z4Y2GSth514AaABAg,yLZS3JiEBg8,Quorum,NEU,0.0767425373196601,0.6075899600982666,0.3156675100326538
Ugyzgy-Lqlq6CTb4GPB4AaABAg,n8iP75gIpmw,Quorum,NEG,0.9356860518455504,0.0563925206661224,0.0079214433208107
UgyzzIxBoO0_7kX1EWJ4AaABAg,WIUZtitfLRw,Quorum,NEG,0.982669711112976,0.0144843254238367,0.0028459921013563
Ugz-XNtfLx0lzcoHUXN4AaABAg,b_Hkrkl3adA,PrensaLibreOficial,NEG,0.960017204284668,0.0291876085102558,0.010795209556818
Ugz158DoUO_zyZlglG14AaABAg,06mFNPU0aB8,Noti7,NEU,0.3435361981391907,0.5069615840911865,0.1495022177696228
Ugz1TFgP101cP3SQAW94AaABAg,n8iP75gIpmw,Quorum,NEG,0.9564725756645204,0.0381790064275264,0.0053483485244214
Ugz1VUKAy1iuwk_x2jN4AaABAg,yLZS3JiEBg8,Quorum,NEU,0.0758508816361427,0.8709692358970642,0.0531799159944057
Ugz1kbHjtN-jQUk3sWd4AaABAg,n8iP75gIpmw,Quorum,NEG,0.9665883183479308,0.0304285567253828,0.0029832173604518
Ugz200h27x5RIAnswQd4AaABAg,n8iP75gIpmw,Quorum,NEG,0.9390532970428468,0.0559853315353393,0.0049614054150879
Ugz26waEPWK6VtsenFZ4AaABAg,PjmxCj-a9Hg,Gobierno de la República de Guatemala,POS,0.0675609186291694,0.3993941843509674,0.5330449342727661
Ugz26waEPWK6VtsenFZ4AaABAg.ALglV0O_2mtALgq1_mUSB_,PjmxCj-a9Hg,Gobierno de la República de Guatemala,NEU,0.2125194221735,0.7503017783164978,0.0371787771582603
Ugz2Y0LOPaJfoV8R01d4AaABAg,n8iP75gIpmw,Quorum,NEU,0.1846514493227005,0.6434850692749023,0.17186339199543
Ugz5OziU6YjREVjZJUZ4AaABAg,PjmxCj-a9Hg,Gobierno de la República de Guatemala,NEG,0.9652059674263,0.0279143266379833,0.0068796924315392
Ugz6naDsqtHsbONkRBl4AaABAg,b_Hkrkl3adA,PrensaLibreOficial,NEG,0.7750394940376282,0.202821284532547,0.0221392698585987
Ugz76M4X7jXyiAqAC_d4AaABAg,n8iP75gIpmw,Quorum,NEU,0.0463956221938133,0.8850530385971069,0.0685513317584991
Ugz76M4X7jXyiAqAC_d4AaABAg.A7j4tx1RMDbA7oQQlZnZR4,n8iP75gIpmw,Quorum,NEG,0.5918240547180176,0.3725627064704895,0.0356132201850414
Ugz7WPxTOQEwmZpnx_V4AaABAg,n8iP75gIpmw,Quorum,NEG,0.805343508720398,0.1806632727384567,0.0139932166785001
Ugz8BbgcucTeHAjfvqJ4AaABAg,n8iP75gIpmw,Quorum,POS,0.0050700488500297,0.0785193294286727,0.9164105653762816
Ugz8fJcHTKHoEWJPwWt4AaABAg,j43HgwYFKfk,Quorum,NEU,0.2209656089544296,0.7303741574287415,0.0486602149903774
Ugz8hBV9j2KQGtMhPUR4AaABAg,is3Mk5oC19g,TN23 Guatemala,NEG,0.8151355385780334,0.1439974308013916,0.0408670417964458
Ugz8pKFUmjVv-zF8lvJ4AaABAg,n8iP75gIpmw,Quorum,NEG,0.9485925436019896,0.0439739972352981,0.0074333921074867
UgzBnKyfiTTp9djPTh54AaABAg,OkXlHx0hx-8,Noticias Telemundo,POS,0.0102876415476202,0.2186492532491684,0.7710630893707275
UgzBpiHQkRpqfeyCDwd4AaABAg,n8iP75gIpmw,Quorum,NEG,0.9797906279563904,0.0160214882344007,0.004187817685306
UgzDFSLs4n_6XtQjgjZ4AaABAg,lj983NWyAQY,Municipalidad de Guatemala,POS,0.0219011437147855,0.1630305051803589,0.8150683045387268
UgzDK8qo7Il1yafNllJ4AaABAg,PjmxCj-a9Hg,Gobierno de la República de Guatemala,POS,0.0216061137616634,0.2457943856716156,0.7325994372367859
UgzESrzC3abcN60poBF4AaABAg,lj983NWyAQY,Municipalidad de Guatemala,POS,0.0053196200169622,0.1383951902389526,0.8562851548194885
UgzFOdujc0-cy9W1Uv14AaABAg,n8iP75gIpmw,Quorum,NEG,0.8943498134613037,0.0923312753438949,0.0133188925683498
UgzGYzecKVZyDzajKPV4AaABAg,n8iP75gIpmw,Quorum,NEG,0.7855480313301086,0.2007089108228683,0.0137431090697646
UgzH_SOr2gGO_dDna5J4AaABAg,n8iP75gIpmw,Quorum,NEG,0.9397652745246888,0.0403385497629642,0.0198962297290563
UgzJ85lM1ogkB4KOk2d4AaABAg,PjmxCj-a9Hg,Gobierno de la República de Guatemala,NEG,0.9791271090507508,0.0162233132869005,0.0046496093273162
UgzKcy6Zr6Ele2EAo6J4AaABAg,lj983NWyAQY,Municipalidad de Guatemala,POS,0.0055860849097371,0.0879967436194419,0.9064171314239502
UgzL_lyzP1gwPdnVQ3Z4AaABAg,yLZS3JiEBg8,Quorum,POS,0.006141846999526,0.0435187332332134,0.9503394365310668
UgzMXsCXt9Lh-tk3fZd4AaABAg,6W4u8sGEnGM,Gobierno de la República de Guatemala,POS,0.2558473944664001,0.2710809409618377,0.4730716645717621
UgzMXsCXt9Lh-tk3fZd4AaABAg.A_zGMKwFBhPA_zWhjiGKb7,6W4u8sGEnGM,Gobierno de la República de Guatemala,POS,0.0186855271458625,0.159302607178688,0.8220118880271912
UgzM_dw7xZDkJJ8eYQ94AaABAg,n8iP75gIpmw,Quorum,NEG,0.6588799357414246,0.3090790510177612,0.0320409163832664
UgzMppllQcjsXkBLgiZ4AaABAg,n8iP75gIpmw,Quorum,NEG,0.8680897951126099,0.1212025210261344,0.01070764567703
UgzOB-KAGGElQGAPxEZ4AaABAg,n8iP75gIpmw,Quorum,NEG,0.9705830812454224,0.0259603299200534,0.0034566665999591
UgzOGr7KGQ9pa-CJdgN4AaABAg,n8iP75gIpmw,Quorum,NEG,0.9248942732810974,0.0689811259508133,0.0061245653778314
UgzOYjc2Ii04ZArW7vF4AaABAg,n8iP75gIpmw,Quorum,NEG,0.7932334542274475,0.1919132471084594,0.0148532968014478
UgzOeIbOqa0dhaWyj_B4AaABAg,s0eco-BofOs,Quorum,POS,0.034289751201868,0.2135649472475052,0.7521452903747559
UgzPExq20lnf7-8d7_p4AaABAg,lj983NWyAQY,Municipalidad de Guatemala,POS,0.0872981324791908,0.2081688642501831,0.7045329809188843
UgzQTWwjC_XVPUNxuXp4AaABAg,OkXlHx0hx-8,Noticias Telemundo,NEG,0.9549195170402528,0.0386468730866909,0.0064336629584431
UgzRlz8OqalaHh8EnUl4AaABAg,OkXlHx0hx-8,Noticias Telemundo,NEU,0.2682356536388397,0.494384765625,0.2373795807361602
UgzRlz8OqalaHh8EnUl4AaABAg.Aa9hqaKl_ywAaB_OUjpKKh,OkXlHx0hx-8,Noticias Telemundo,NEG,0.6987630128860474,0.2248415648937225,0.0763953849673271
UgzRyWsi9Ed1wsXKgwd4AaABAg,yLZS3JiEBg8,Quorum,POS,0.007759066298604,0.0470598191022872,0.945181131362915
UgzSjpcAY2zvJ6i-poh4AaABAg,is3Mk5oC19g,TN23 Guatemala,NEG,0.7439435124397278,0.2253581881523132,0.0306983236223459
UgzSu6dFpC7PrEYl7AF4AaABAg,n8iP75gIpmw,Quorum,NEG,0.9328250288963318,0.0608516782522201,0.006323404610157
UgzT_1dx4pvgJTFMsnZ4AaABAg,6W4u8sGEnGM,Gobierno de la República de Guatemala,NEU,0.2306132167577743,0.6183149814605713,0.1510718166828155
UgzTqBd3og9IPuVu3o94AaABAg,n8iP75gIpmw,Quorum,NEG,0.9419182538986206,0.0502106212079525,0.0078710718080401
UgzU2eLo006-Cz6rYLZ4AaABAg,ndAZjHqzzT8,Quorum,NEG,0.8759531378746033,0.1204179897904396,0.0036288308911025
UgzVRaRar_M-cPPi92x4AaABAg,is3Mk5oC19g,TN23 Guatemala,NEG,0.5962641835212708,0.3593136966228485,0.0444221831858158
UgzVSZ19e2Cc28bFi-94AaABAg,n8iP75gIpmw,Quorum,NEG,0.8573841452598572,0.0875323191285133,0.0550835132598876
UgzVsPOuFAogocL8wKB4AaABAg,6W4u8sGEnGM,Gobierno de la República de Guatemala,POS,0.0056239124387502,0.1176318377256393,0.8767442107200623
UgzWNBqTQMz8ba4pbUd4AaABAg,j43HgwYFKfk,Quorum,NEG,0.8749882578849792,0.1186888888478279,0.0063228895887732
UgzWNJK42U_F1IKlwwh4AaABAg,n8iP75gIpmw,Quorum,NEG,0.9662943482398988,0.0251035057008266,0.0086021395400166
UgzWs20muY6Ghm9Z7094AaABAg,JkpVO1hx2f8,Quorum,POS,0.0466446094214916,0.1916355788707733,0.761719822883606
UgzXDN6uNEworKy3uqZ4AaABAg,n8iP75gIpmw,Quorum,NEU,0.0230876374989748,0.6439628005027771,0.332949548959732
UgzYz6n8mPI0dBWsP2h4AaABAg,j43HgwYFKfk,Quorum,NEG,0.5209766030311584,0.4340334832668304,0.0449899435043334
UgzZMPOIKJlwEpgh7zd4AaABAg,b_Hkrkl3adA,PrensaLibreOficial,NEG,0.7827906012535095,0.2070625722408294,0.010146808810532
UgzZMPOIKJlwEpgh7zd4AaABAg.AaB6SZj2UadAaBRkGrUAJI,b_Hkrkl3adA,PrensaLibreOficial,NEU,0.1877751350402832,0.7816064357757568,0.0306184310466051
UgzZMPOIKJlwEpgh7zd4AaABAg.AaB6SZj2UadAaCH5adXxCo,b_Hkrkl3adA,PrensaLibreOficial,NEG,0.8569008111953735,0.1055332645773887,0.0375659763813018
UgzZc-W-gVj1t4SXc-54AaABAg,lj983NWyAQY,Municipalidad de Guatemala,POS,0.0276077352464199,0.3168787658214569,0.6555134654045105
UgzaTUgOy4ekC0xQoFt4AaABAg,n8iP75gIpmw,Quorum,NEU,0.3261435627937317,0.6006971597671509,0.0731592029333114
UgzaWev1Ju6338Y7Ehl4AaABAg,ndAZjHqzzT8,Quorum,POS,0.0062663536518812,0.1709441393613815,0.8227894902229309
UgzaWev1Ju6338Y7Ehl4AaABAg.A3Wof66r37mA3WrEtkJyep,ndAZjHqzzT8,Quorum,NEU,0.3522543609142303,0.528963565826416,0.1187820360064506
Ugzb66mq9Rv0T7aalfJ4AaABAg,n8iP75gIpmw,Quorum,NEG,0.6570690274238586,0.2680172324180603,0.074913702905178
UgzcJTEHjaN8bEV8Hfd4AaABAg,n8iP75gIpmw,Quorum,NEG,0.9800772070884703,0.0156633518636226,0.0042594722472131
UgzcVyiuFGJ0Yv0C4Zt4AaABAg,n8iP75gIpmw,Quorum,NEG,0.6038219928741455,0.3526934385299682,0.0434845313429832
Ugzd2CVlJWOmHWBPSkN4AaABAg,n8iP75gIpmw,Quorum,NEG,0.9763292074203492,0.016544472426176,0.0071262829005718
UgzeCbhVJhOJATewi5J4AaABAg,n8iP75gIpmw,Quorum,NEU,0.4305974841117859,0.4702310562133789,0.0991714149713516
UgzfLTatI6lJD6Z_u_94AaABAg,6W4u8sGEnGM,Gobierno de la República de Guatemala,POS,0.0050194817595183,0.0703148990869522,0.924665629863739
UgzfXuFsM8L3Qt6qWJV4AaABAg,WIUZtitfLRw,Quorum,NEG,0.9561845660209656,0.0372244901955127,0.0065910099074244
Ugzfc9D5wlSKYgY5Jrh4AaABAg,OkXlHx0hx-8,Noticias Telemundo,NEG,0.7651814818382263,0.2174754440784454,0.0173430703580379
Ugzfc9D5wlSKYgY5Jrh4AaABAg.Aa9bbFyRF_AAaB_C3DtL_L,OkXlHx0hx-8,Noticias Telemundo,NEG,0.8806573152542114,0.0998124405741691,0.0195302106440067
Ugzhc5zg6rDOR3ltTAZ4AaABAg,j43HgwYFKfk,Quorum,POS,0.0301258340477943,0.2464641481637954,0.7234100699424744
UgzhjFXjeUslGQMZ7KB4AaABAg,6W4u8sGEnGM,Gobierno de la República de Guatemala,NEG,0.7939882278442383,0.1738285273313522,0.0321832932531833
UgzhtSisQXcyX7bqkzB4AaABAg,n8iP75gIpmw,Quorum,NEG,0.9514305591583252,0.0364828631281852,0.0120866727083921
Ugzi82q6lRyjtKUL5lV4AaABAg,n8iP75gIpmw,Quorum,NEG,0.8982052206993103,0.0779563412070274,0.0238384343683719
Ugzin8yr1Zz1k47GsSp4AaABAg,n8iP75gIpmw,Quorum,NEG,0.4353407621383667,0.4201215803623199,0.1445376873016357
UgzjFGboqNxQ7BcH0bZ4AaABAg,lj983NWyAQY,Municipalidad de Guatemala,POS,0.0068638212978839,0.0708449929952621,0.9222911596298218
UgzjqVqTKYeOrM1kW0F4AaABAg,lj983NWyAQY,Municipalidad de Guatemala,NEU,0.2007529139518737,0.5706137418746948,0.2286333292722702
Ugzk5XnOVKoVj8FiOCB4AaABAg,OkXlHx0hx-8,Noticias Telemundo,NEG,0.6866446733474731,0.2941723465919494,0.0191829558461904
UgzlqevYeQWpdUl_KON4AaABAg,n8iP75gIpmw,Quorum,NEG,0.9535322189331056,0.0402575470507144,0.0062102102674543
Ugzm7wFhhdctNQt_ubl4AaABAg,06mFNPU0aB8,Noti7,POS,0.0684880837798118,0.379763662815094,0.5517483353614807
UgzmBKXDgncBFsDjRwd4AaABAg,n8iP75gIpmw,Quorum,NEG,0.66717928647995,0.2940437495708465,0.0387769415974617
UgzmBVMoFVO53-_ZZ-54AaABAg,PjmxCj-a9Hg,Gobierno de la República de Guatemala,POS,0.0239826384931802,0.0883752182126045,0.8876421451568604
